,clid,hhid,n01,n02,n_ta,n03_en,n03_co,n05,n06_1,n06_2,n06_3,n06_4,n06_5,n06_6,n06_7,n06_8,n06_9,n06_10,n06_11,n06_12,n07_mo,n07_ks
4280,1968.0,7.0,Yes,1,1,MILK BUSINESS,Kakamega  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7200.0
4281,1969.0,3.0,Yes,1,1,WUTIKYO,Kitui  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,900000.0
4282,1969.0,5.0,Yes,1,1,MOREEN HOTEL,Kitui  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,120000.0
4283,1969.0,6.0,Yes,1,1,BODA BODA,Kitui  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,90000.0
4284,1971.0,4.0,Yes,1,1,ABDIKADIR SHOP,Wajir  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
4285,1971.0,5.0,Yes,1,1,MILK VENDOR,Wajir  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30600.0
4286,1971.0,6.0,Yes,1,1,VEGETABLE VENDOR,Wajir  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
4287,1971.0,8.0,Yes,1,1,MAHAT SHOP,Wajir  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100000.0
4288,1972.0,8.0,Yes,1,1,KIMETO,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,84000.0
4289,1973.0,3.0,Yes,1,1,TERRY MANDAZI,Kisii  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
4290,1974.0,2.0,Yes,1,1,GARAGE,Trans Nzoia  ,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,540000.0
4291,1974.0,3.0,Yes,1,1,GARAGE,Trans Nzoia  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42000.0
4292,1974.0,4.0,Yes,1,1,TAILORING,Trans Nzoia  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10000.0
4293,1974.0,5.0,Yes,1,1,JUA KALI,Trans Nzoia  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0
4294,1974.0,7.0,Yes,1,1,BODABODA,Trans Nzoia  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
4295,1974.0,8.0,Yes,1,1,HAIR BARBER,Trans Nzoia  ,Yes,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80000.0
4296,1975.0,8.0,Yes,1,1,HOTEL/RESTAURANT,Mombasa  ,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,80000.0
4297,1976.0,3.0,Yes,1,1,MUTUMBA COLLINS,Vihiga  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000.0
4298,1976.0,7.0,Yes,1,1,MECHANIC MORRIS,Vihiga  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70000.0
4299,1977.0,1.0,Yes,1,1,ITEN-TAMBACH ROAD,Elgeyo/Marakwet  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25000.0
4300,1977.0,6.0,Yes,1,1,ITEN MARKET,Elgeyo/Marakwet  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50000.0
4301,1978.0,5.0,Yes,1,1,CHEMIST SHOP,Nairobi City  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,180000.0
4302,1979.0,4.0,Yes,1,1,BODABODA,Bomet  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36000.0
4303,1979.0,6.0,Yes,1,1,POSHOMILL,Bomet  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
4304,1980.0,5.0,Yes,1,1,MAMA LOKHO KIOSK,Marsabit  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36000.0
4305,1980.0,7.0,Yes,1,1,CAFETERIA,Marsabit  ,No,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24000.0
4306,1980.0,9.0,Yes,1,1,NURO'S KIOSK,Marsabit  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36000.0
4307,1981.0,1.0,Yes,1,2,BINNERS BOREHOLE,Kiambu  ,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,25000.0
4308,1981.0,1.0,Yes,2,2,POSHO MILL,Kiambu  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,30000.0
4309,1981.0,2.0,Yes,1,1,BODA BODA OPERATOR,Kiambu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
4310,1981.0,7.0,Yes,1,2,3 MILES CHICKEN DISTRIBUTION,Kiambu  ,Yes,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
4311,1981.0,7.0,Yes,2,2,5 MILES ELECTRONIC,Kiambu  ,Yes,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,200000.0
4312,1982.0,1.0,Yes,1,1,BARAKA TAILORING,Machakos  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
4313,1982.0,4.0,Yes,1,1,SELLING PIPED WATER,Machakos  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0
4314,1982.0,7.0,Yes,1,1,VEGETABLE VENDOR,Machakos  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50000.0
4315,1982.0,8.0,Yes,1,1,ROPE MAKING,Machakos  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2400.0
4316,1983.0,5.0,Yes,1,1,SHOP,Kitui  ,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4000.0
4317,1983.0,6.0,Yes,1,1,GROCERY,Kitui  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0
4318,1985.0,3.0,Yes,1,1,SALE OF ORANGES,Trans Nzoia  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4000.0
4319,1985.0,8.0,Yes,1,1,RETAIL SHOP,Trans Nzoia  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
4320,1985.0,9.0,Yes,1,1,BURNS & CHARCOAL DEALER,Trans Nzoia  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11000.0
4321,1985.0,10.0,Yes,1,1,WATER VENDOR,Trans Nzoia  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
4322,1986.0,8.0,Yes,1,1,BODABODA TRANSPORT,Kirinyaga  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
4323,1986.0,9.0,Yes,1,1,MAINA SHOP,Kirinyaga  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
4324,1986.0,10.0,Yes,1,1,KERUGOYA BIASHARA,Kirinyaga  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
4325,1987.0,3.0,Yes,1,1,TANGAI WORKSHOP,Taita/Taveta  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,125000.0
4326,1987.0,5.0,Yes,1,1,VIAZI ENTERPRISE,Taita/Taveta  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000.0
4327,1988.0,7.0,Yes,1,1,TIMOTHY,Machakos  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
4328,1989.0,1.0,Yes,1,1,POWERSAW,Murang'a  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000.0
4329,1989.0,8.0,Yes,1,1,SHOP,Murang'a  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12000.0
4330,1990.0,2.0,Yes,1,1,KIOSK,Kisumu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800.0
4331,1990.0,8.0,Yes,1,1,DOWNTOWN SHOP,Kisumu  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,90000.0
4332,1991.0,4.0,Yes,1,1,ESSY BEAUTY,Kajiado  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
4333,1991.0,7.0,Yes,1,1,EBBAS ENTERPRISE,Nairobi City  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-20000.0
4334,1992.0,2.0,Yes,1,1,SAFIAS KIOSK,Marsabit  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18000.0
4335,1992.0,3.0,Yes,1,1,BAREDU KIOSK,Marsabit  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180000.0
4336,1992.0,4.0,Yes,1,1,FASHION SHOES,Marsabit  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420000.0
4337,1992.0,6.0,Yes,1,1,GENERAL SHOP,Marsabit  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180000.0
4338,1992.0,7.0,Yes,1,2,ALIOW,Marsabit  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40000.0
4339,1992.0,7.0,Yes,2,2,KURESHO,Marsabit  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
4340,1993.0,5.0,Yes,1,2,NAKURU GARBAGE,Nakuru  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,240000.0
4341,1993.0,5.0,Yes,2,2,,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
4342,1996.0,3.0,Yes,1,1,BARBER,Kiambu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6000.0
4343,1996.0,9.0,Yes,1,1,HAWKING,Mombasa  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100000.0
4344,1997.0,3.0,Yes,1,1,KIM SALON,Lamu  ,No,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50000.0
4345,1997.0,5.0,Yes,1,1,ESTHERS PUB,Lamu  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0
4346,1997.0,6.0,Yes,1,1,CEREALS STALL,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40000.0
4347,1997.0,7.0,Yes,1,1,COSMETICS SHOP,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
4348,1997.0,8.0,Yes,1,1,BODA BODA,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,84000.0
4349,1998.0,4.0,Yes,1,2,TRANSPORT,Kajiado  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3000.0
4350,1998.0,4.0,Yes,2,2,GREEN GROCER,Kajiado  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1000.0
4351,1999.0,1.0,Yes,1,1,KILOS PUNCTURE REPAIR,Kitui  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000.0
4352,2000.0,1.0,Yes,1,1,AUTOSPARE,Nairobi City  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,148000.0
4353,2000.0,2.0,Yes,1,1,CLOTH SELLING,Nairobi City  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42000.0
4354,2000.0,4.0,Yes,1,1,FRUIT VENDOR,Nairobi City  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60000.0
4355,2000.0,6.0,Yes,1,1,GROCER,Nairobi City  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96000.0
4356,2001.0,3.0,Yes,1,1,NAOMI,Machakos  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180000.0
4357,2001.0,6.0,Yes,1,1,MWEMA,Machakos  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
4358,2001.0,7.0,Yes,1,1,DAMARIS,Machakos  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
4359,2002.0,4.0,Yes,1,1,BUTCHERY,Nakuru  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,180000.0
4360,2002.0,6.0,Yes,1,1,PETER BODABODA,Nakuru  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0
4361,2005.0,5.0,Yes,1,2,WAKAMAU,Kiambu  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0
4362,2005.0,5.0,Yes,2,2,QUARRY,Kiambu  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,180000.0
4363,2006.0,1.0,Yes,1,1,GENERAL SHOP,Garissa  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,180000.0
4364,2006.0,6.0,Yes,1,1,CAFE,Garissa  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,48000.0
4365,2007.0,2.0,Yes,1,1,BODABODA,Nyandarua  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,7500.0
4366,2007.0,5.0,Yes,1,1,AMAZING GRACE GENERAL SHOP,Nyandarua  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,12000.0
4367,2007.0,6.0,Yes,1,1,MAMA MBUTHIA RETAIL TRADE OF FOOD AND BEVERAGES,Nyandarua  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3000.0
4368,2007.0,7.0,Yes,1,1,CART TRANSPORT,Nyandarua  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9000.0
4369,2008.0,8.0,Yes,1,1,TOBACCO SHOP,Turkana  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
4370,2009.0,5.0,Yes,1,1,NO NAME,Embu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
4371,2009.0,8.0,Yes,1,2,NO NAME,Embu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,60000.0
4372,2009.0,8.0,Yes,2,2,NO NAME,Embu  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15000.0
4373,2009.0,10.0,Yes,1,1,NO NAME,Embu  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,200000.0
4374,2010.0,4.0,Yes,1,1,MIDDLEMAN,Machakos  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
4375,2010.0,5.0,Yes,1,1,MUASYA,Machakos  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
4376,2010.0,8.0,Yes,1,2,ESTHER,Machakos  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
4377,2010.0,8.0,Yes,2,2,MARTIN,Machakos  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48000.0
4378,2011.0,4.0,Yes,1,2,CARPENTER,Bungoma  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60000.0
4379,2011.0,4.0,Yes,2,2,MOTOR-BIKE RIDER,Bungoma  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,108000.0
4380,2011.0,5.0,Yes,1,1,POSHO MILL,Bungoma  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20000.0
4381,2011.0,6.0,Yes,1,1,TAILORING,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3200.0
4382,2011.0,9.0,Yes,1,1,KIOSK/SHOP,Bungoma  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,600.0
4383,2012.0,2.0,Yes,1,1,BUTCHERY KORIR,Kericho  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40000.0
4384,2012.0,8.0,Yes,1,1,KOSKEIS GEN SHOP,Kericho  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0
4385,2013.0,1.0,Yes,1,1,EXECUTIVE BARBERS,Embu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15000.0
4386,2013.0,3.0,Yes,1,1,K.M TIMBER,Embu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,240000.0
4387,2013.0,4.0,Yes,1,1,NAKAWA GENERAL STORE,Embu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3000.0
4388,2014.0,1.0,Yes,1,1,JUMA ENTERPRISE,Kirinyaga  ,No,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
4389,2014.0,8.0,Yes,1,1,MOON LIGHT TAILOR,Kirinyaga  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
4390,2017.0,2.0,Yes,1,1,AMAN SHOP,Mombasa  ,Yes,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
4391,2018.0,2.0,Yes,1,1,RENTAL HOUSES,Taita/Taveta  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15000.0
4392,2018.0,3.0,Yes,1,2,PERFUME,Kwale  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50000.0
4393,2018.0,3.0,Yes,2,2,LEISURE GRAPHICS,Kwale  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30000.0
4394,2018.0,4.0,Yes,1,2,CHEERS BAR,Kwale  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180000.0
4395,2018.0,4.0,Yes,2,2,KWALE GARAGE,Kwale  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,120000.0
4396,2018.0,5.0,Yes,1,1,SILVERTECH ELECTRICAL CO.,Kwale  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,600000.0
4397,2018.0,7.0,Yes,1,1,GOMBATO,Kwale  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10000.0
4398,2018.0,8.0,Yes,1,1,GOMBATO CAFE,Kwale  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24000.0
4399,2018.0,9.0,Yes,1,2,TUK-TUK,Kwale  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90000.0
4400,2018.0,9.0,Yes,2,2,BODA BODA,Kwale  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,108000.0
4401,2019.0,2.0,Yes,1,1,BODABODA,Kisii  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
4402,2019.0,7.0,Yes,1,1,LAUNDRY,Kisii  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17000.0
4403,2020.0,8.0,Yes,1,1,TAILORING SHOP,Bungoma  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9000.0
4404,2021.0,1.0,Yes,1,1,CLOTHES HAWKERING,Kajiado  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15000.0
4405,2021.0,2.0,Yes,1,2,ROASTIN MAIZE,Kajiado  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4000.0
4406,2021.0,2.0,Yes,2,2,GREEN GROCER,Kajiado  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13000.0
4407,2021.0,4.0,Yes,1,1,HOTEL,Kajiado  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9000.0
4408,2021.0,8.0,Yes,1,1,CHIPS SELLING,Kajiado  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11000.0
4409,2022.0,6.0,Yes,1,1,SALIM SHOP,Lamu  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60000.0
4410,2023.0,2.0,Yes,1,1,ABDALLAH CHARGING,Homa Bay  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35000.0
4411,2023.0,5.0,Yes,1,1,MTUMBA SHEETS,Homa Bay  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,60000.0
4412,2023.0,6.0,Yes,1,1,MIN LIL B12,Homa Bay  ,No,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,62000.0
4413,2023.0,9.0,Yes,1,2,BRICK BIZ,Homa Bay  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70000.0
4414,2023.0,9.0,Yes,2,2,MIN MAU FISH,Homa Bay  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50000.0
4415,2024.0,3.0,Yes,1,1,PICKUP TRANSPORT,Kiambu  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90000.0
4416,2025.0,2.0,Yes,1,1,KHAYUMBI'S RENTAL HOUSES,Nandi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,720000.0
4417,2025.0,5.0,Yes,1,1,OTIENO'S BODA,Nandi  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15000.0
4418,2025.0,9.0,Yes,1,2,MOSES' TAILORING,Nandi  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0
4419,2025.0,9.0,Yes,2,2,MOSES' BODABODA,Nandi  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000.0
4420,2026.0,3.0,Yes,1,1,NO NAME,Busia  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
4421,2026.0,5.0,Yes,1,1,NO NAME,Busia  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50000.0
4422,2026.0,6.0,Yes,1,1,NO NAME,Busia  ,No,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
4423,2026.0,7.0,Yes,1,1,NO NAME,Busia  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0
