,county,couty,clid,hhid,hhsize,k01,k20_in,k20_ks,weight
19865,Tharaka-Nithi,Tharaka-Nithi,1243.0,9.0,4,Yes,Inorganic Fertilizer,2000.0,212.5601551
19866,Tharaka-Nithi,Tharaka-Nithi,1243.0,2.0,4,Yes,Labour Cost,3000.0,212.5601551
19867,Tharaka-Nithi,Tharaka-Nithi,1243.0,8.0,1,Yes,Herbicides,100.0,212.5601551
19868,Tharaka-Nithi,Tharaka-Nithi,1243.0,7.0,4,Yes,Inorganic Fertilizer,7000.0,212.5601551
19869,Tharaka-Nithi,Tharaka-Nithi,1243.0,4.0,4,Yes,Inorganic Fertilizer,13500.0,212.5601551
19870,Tharaka-Nithi,Tharaka-Nithi,1243.0,1.0,5,Yes,Labour Cost,6000.0,212.5601551
19871,Tharaka-Nithi,Tharaka-Nithi,1243.0,3.0,3,Yes,Inorganic Fertilizer,1200.0,212.5601551
19872,Tharaka-Nithi,Tharaka-Nithi,1243.0,1.0,5,Yes,Herbicides,250.0,212.5601551
19873,Tharaka-Nithi,Tharaka-Nithi,1243.0,8.0,1,Yes,Inorganic Fertilizer,750.0,212.5601551
19874,Tharaka-Nithi,Tharaka-Nithi,1243.0,3.0,3,Yes,Pesticides,2000.0,212.5601551
19875,Tharaka-Nithi,Tharaka-Nithi,1243.0,6.0,6,Yes,Herbicides,400.0,212.5601551
19876,Tharaka-Nithi,Tharaka-Nithi,1243.0,4.0,4,Yes,Herbicides,300.0,212.5601551
19877,Tharaka-Nithi,Tharaka-Nithi,1243.0,1.0,5,Yes,Pesticides,1000.0,212.5601551
19878,Tharaka-Nithi,Tharaka-Nithi,1243.0,9.0,4,Yes,Purchase of Small Farm Implements,300.0,212.5601551
19879,Tharaka-Nithi,Tharaka-Nithi,1243.0,9.0,4,Yes,Labour Cost,4000.0,212.5601551
19880,Tharaka-Nithi,Tharaka-Nithi,1243.0,3.0,3,Yes,Labour Cost,1000.0,212.5601551
19881,Tharaka-Nithi,Tharaka-Nithi,1243.0,7.0,4,Yes,Herbicides,600.0,212.5601551
19882,Tharaka-Nithi,Tharaka-Nithi,1243.0,4.0,4,Yes,Pesticides,1000.0,212.5601551
19883,Tharaka-Nithi,Tharaka-Nithi,1243.0,3.0,3,Yes,Herbicides,1000.0,212.5601551
19884,Tharaka-Nithi,Tharaka-Nithi,1243.0,4.0,4,Yes,Labour Cost,14000.0,212.5601551
19885,Tharaka-Nithi,Tharaka-Nithi,1243.0,7.0,4,Yes,Pesticides,350.0,212.5601551
19886,Tharaka-Nithi,Tharaka-Nithi,1243.0,1.0,5,Yes,Purchase of Small Farm Implements,2000.0,212.5601551
19887,Bungoma,Bungoma,1244.0,1.0,7,Yes,Purchase of Small Farm Implements,300.0,1209.315927
19888,Bungoma,Bungoma,1244.0,2.0,2,Yes,Labour Cost,1900.0,1209.315927
19889,Bungoma,Bungoma,1244.0,1.0,7,Yes,Labour Cost,1800.0,1209.315927
19890,Bungoma,Bungoma,1244.0,9.0,11,No,,,1209.315927
19891,Bungoma,Bungoma,1244.0,1.0,7,Yes,Tractor/Oxen Plough,2000.0,1209.315927
19892,Bungoma,Bungoma,1244.0,3.0,4,Yes,Tractor/Oxen Plough,4000.0,1209.315927
19893,Bungoma,Bungoma,1244.0,4.0,4,Yes,Inorganic Fertilizer,1350.0,1209.315927
19894,Bungoma,Bungoma,1244.0,8.0,10,Yes,Inorganic Fertilizer,3500.0,1209.315927
19895,Bungoma,Bungoma,1244.0,2.0,2,Yes,Tractor/Oxen Plough,7000.0,1209.315927
19896,Bungoma,Bungoma,1244.0,3.0,4,Yes,Purchase of Small Farm Implements,1800.0,1209.315927
19897,Bungoma,Bungoma,1244.0,7.0,7,Yes,Pesticides,100.0,1209.315927
19898,Bungoma,Bungoma,1244.0,7.0,7,Yes,Inorganic Fertilizer,1800.0,1209.315927
19899,Bungoma,Bungoma,1244.0,2.0,2,Yes,Inorganic Fertilizer,19000.0,1209.315927
19900,Bungoma,Bungoma,1244.0,6.0,1,No,,,1209.315927
19901,Bungoma,Bungoma,1244.0,1.0,7,Yes,Inorganic Fertilizer,4800.0,1209.315927
19902,Bungoma,Bungoma,1244.0,5.0,1,No,,,1209.315927
19903,Nakuru,Nakuru,1245.0,5.0,1,No,,,1616.006135
19904,Nakuru,Nakuru,1245.0,7.0,1,No,,,1616.006135
19905,Nakuru,Nakuru,1245.0,2.0,3,Yes,Inorganic Fertilizer,3000.0,1616.006135
19906,Nakuru,Nakuru,1245.0,1.0,1,Yes,Inorganic Fertilizer,800.0,1616.006135
19907,Nakuru,Nakuru,1245.0,3.0,1,No,,,1616.006135
19908,Nakuru,Nakuru,1245.0,2.0,3,Yes,Tractor/Oxen Plough,1000.0,1616.006135
19909,Nakuru,Nakuru,1245.0,6.0,1,No,,,1616.006135
19910,Nakuru,Nakuru,1245.0,1.0,1,Yes,Labour Cost,600.0,1616.006135
19911,Nakuru,Nakuru,1245.0,4.0,1,No,,,1616.006135
19912,Taita/Taveta,Taita/Taveta,1246.0,10.0,7,Yes,Inorganic Fertilizer,500.0,204.6539148
19913,Taita/Taveta,Taita/Taveta,1246.0,3.0,1,Yes,Labour Cost,10000.0,204.6539148
19914,Taita/Taveta,Taita/Taveta,1246.0,7.0,1,Yes,Labour Cost,2000.0,204.6539148
19915,Taita/Taveta,Taita/Taveta,1246.0,9.0,4,Yes,Organic Fertilizer,500.0,204.6539148
19916,Taita/Taveta,Taita/Taveta,1246.0,1.0,4,Yes,Labour Cost,3900.0,204.6539148
19917,Taita/Taveta,Taita/Taveta,1246.0,9.0,4,Yes,Inorganic Fertilizer,680.0,204.6539148
19918,Taita/Taveta,Taita/Taveta,1246.0,1.0,4,Yes,Purchase of Small Farm Implements,900.0,204.6539148
19919,Taita/Taveta,Taita/Taveta,1246.0,6.0,5,Yes,,,204.6539148
19920,Taita/Taveta,Taita/Taveta,1246.0,5.0,5,Yes,Purchase of Small Farm Implements,1200.0,204.6539148
19921,Taita/Taveta,Taita/Taveta,1246.0,2.0,5,Yes,,,204.6539148
19922,Taita/Taveta,Taita/Taveta,1246.0,9.0,4,Yes,Pesticides,4000.0,204.6539148
19923,Taita/Taveta,Taita/Taveta,1246.0,5.0,5,Yes,Labour Cost,3000.0,204.6539148
19924,Taita/Taveta,Taita/Taveta,1246.0,9.0,4,Yes,Cost Of Irrigation Water,1500.0,204.6539148
19925,Taita/Taveta,Taita/Taveta,1246.0,4.0,2,Yes,,,204.6539148
19926,Taita/Taveta,Taita/Taveta,1246.0,8.0,1,No,,,204.6539148
19927,Bomet,Bomet,1247.0,10.0,6,Yes,Inorganic Fertilizer,11100.0,386.6633997
19928,Bomet,Bomet,1247.0,2.0,5,Yes,Inorganic Fertilizer,12200.0,386.6633997
19929,Bomet,Bomet,1247.0,9.0,8,Yes,Inorganic Fertilizer,1200.0,386.6633997
19930,Bomet,Bomet,1247.0,5.0,2,Yes,Inorganic Fertilizer,2400.0,386.6633997
19931,Bomet,Bomet,1247.0,8.0,5,Yes,Inorganic Fertilizer,3200.0,386.6633997
19932,Bomet,Bomet,1247.0,1.0,8,Yes,Inorganic Fertilizer,2800.0,386.6633997
19933,Bomet,Bomet,1247.0,4.0,3,Yes,Herbicides,400.0,386.6633997
19934,Bomet,Bomet,1247.0,4.0,3,Yes,Inorganic Fertilizer,5400.0,386.6633997
19935,Bomet,Bomet,1247.0,10.0,6,Yes,Tractor/Oxen Plough,1800.0,386.6633997
19936,Bomet,Bomet,1247.0,7.0,5,Yes,Labour Cost,5000.0,386.6633997
19937,Bomet,Bomet,1247.0,8.0,5,Yes,Labour Cost,400.0,386.6633997
19938,Bomet,Bomet,1247.0,10.0,6,Yes,Herbicides,900.0,386.6633997
19939,Bomet,Bomet,1247.0,6.0,8,Yes,Herbicides,800.0,386.6633997
19940,Bomet,Bomet,1247.0,2.0,5,Yes,Labour Cost,3000.0,386.6633997
19941,Bomet,Bomet,1247.0,7.0,5,Yes,Inorganic Fertilizer,6000.0,386.6633997
19942,Bomet,Bomet,1247.0,6.0,8,Yes,Inorganic Fertilizer,5800.0,386.6633997
19943,Bomet,Bomet,1247.0,3.0,6,Yes,Tractor/Oxen Plough,580.0,386.6633997
19944,Bomet,Bomet,1247.0,3.0,6,Yes,Inorganic Fertilizer,3000.0,386.6633997
19945,Bomet,Bomet,1247.0,2.0,5,Yes,Tractor/Oxen Plough,2000.0,386.6633997
19946,Nyeri,Nyeri,1248.0,4.0,4,Yes,Cost Of Irrigation Water,100.0,1246.99266
19947,Nyeri,Nyeri,1248.0,7.0,1,No,,,1246.99266
19948,Nyeri,Nyeri,1248.0,4.0,4,Yes,Pesticides,1000.0,1246.99266
19949,Nyeri,Nyeri,1248.0,4.0,4,Yes,Herbicides,1200.0,1246.99266
19950,Nyeri,Nyeri,1248.0,6.0,1,Yes,Inorganic Fertilizer,6400.0,1246.99266
19951,Nyeri,Nyeri,1248.0,5.0,3,Yes,Organic Fertilizer,6000.0,1246.99266
19952,Nyeri,Nyeri,1248.0,4.0,4,Yes,Inorganic Fertilizer,5200.0,1246.99266
19953,Nyeri,Nyeri,1248.0,3.0,3,Yes,Inorganic Fertilizer,6200.0,1246.99266
19954,Nyeri,Nyeri,1248.0,2.0,4,Yes,Inorganic Fertilizer,4200.0,1246.99266
19955,Nyeri,Nyeri,1248.0,1.0,4,Yes,Inorganic Fertilizer,7200.0,1246.99266
19956,Nyeri,Nyeri,1248.0,6.0,1,Yes,Organic Fertilizer,4000.0,1246.99266
19957,Nyeri,Nyeri,1248.0,8.0,6,Yes,Pesticides,5000.0,1246.99266
19958,Nyeri,Nyeri,1248.0,8.0,6,Yes,Organic Fertilizer,4000.0,1246.99266
19959,Nyeri,Nyeri,1248.0,3.0,3,Yes,Pesticides,400.0,1246.99266
19960,Nyeri,Nyeri,1248.0,8.0,6,Yes,Inorganic Fertilizer,8000.0,1246.99266
19961,Nyeri,Nyeri,1248.0,5.0,3,Yes,Inorganic Fertilizer,3200.0,1246.99266
19962,Kakamega,Kakamega,1249.0,5.0,7,Yes,Purchase of Small Farm Implements,1500.0,1115.763324
19963,Kakamega,Kakamega,1249.0,10.0,6,Yes,Inorganic Fertilizer,1700.0,1115.763324
19964,Kakamega,Kakamega,1249.0,3.0,9,Yes,Inorganic Fertilizer,2500.0,1115.763324
19965,Kakamega,Kakamega,1249.0,10.0,6,Yes,Labour Cost,500.0,1115.763324
19966,Kakamega,Kakamega,1249.0,5.0,7,Yes,Tractor/Oxen Plough,2000.0,1115.763324
19967,Kakamega,Kakamega,1249.0,9.0,7,Yes,Inorganic Fertilizer,1100.0,1115.763324
19968,Kakamega,Kakamega,1249.0,4.0,2,Yes,Inorganic Fertilizer,6800.0,1115.763324
19969,Kakamega,Kakamega,1249.0,2.0,6,Yes,Labour Cost,1150.0,1115.763324
19970,Kakamega,Kakamega,1249.0,3.0,9,Yes,Organic Fertilizer,200.0,1115.763324
19971,Kakamega,Kakamega,1249.0,5.0,7,Yes,Inorganic Fertilizer,3500.0,1115.763324
19972,Kakamega,Kakamega,1249.0,6.0,4,Yes,Labour Cost,8000.0,1115.763324
19973,Kakamega,Kakamega,1249.0,2.0,6,Yes,Inorganic Fertilizer,2600.0,1115.763324
19974,Kakamega,Kakamega,1249.0,1.0,1,Yes,Labour Cost,5900.0,1115.763324
19975,Kakamega,Kakamega,1249.0,2.0,6,Yes,Tractor/Oxen Plough,400.0,1115.763324
19976,Kakamega,Kakamega,1249.0,8.0,9,Yes,Inorganic Fertilizer,28000.0,1115.763324
19977,Kakamega,Kakamega,1249.0,7.0,5,Yes,Inorganic Fertilizer,2500.0,1115.763324
19978,Kakamega,Kakamega,1249.0,5.0,7,Yes,Organic Fertilizer,300.0,1115.763324
19979,Kakamega,Kakamega,1249.0,1.0,1,Yes,Inorganic Fertilizer,10200.0,1115.763324
19980,Kakamega,Kakamega,1249.0,10.0,6,Yes,Organic Fertilizer,100.0,1115.763324
19981,Kakamega,Kakamega,1249.0,3.0,9,Yes,Labour Cost,500.0,1115.763324
19982,Kakamega,Kakamega,1249.0,8.0,9,Yes,Labour Cost,36000.0,1115.763324
19983,Kakamega,Kakamega,1249.0,6.0,4,Yes,Inorganic Fertilizer,8000.0,1115.763324
19984,Kakamega,Kakamega,1249.0,5.0,7,Yes,Labour Cost,3000.0,1115.763324
19985,Mandera,Mandera,1250.0,7.0,5,No,,,57.42560735
19986,Mandera,Mandera,1250.0,2.0,5,No,,,57.42560735
19987,Mandera,Mandera,1250.0,6.0,5,No,,,57.42560735
19988,Mandera,Mandera,1250.0,4.0,2,No,,,57.42560735
19989,Mandera,Mandera,1250.0,5.0,8,No,,,57.42560735
19990,Mandera,Mandera,1250.0,1.0,9,No,,,57.42560735
19991,Mandera,Mandera,1250.0,9.0,11,No,,,57.42560735
19992,Mandera,Mandera,1250.0,10.0,6,No,,,57.42560735
19993,Mandera,Mandera,1250.0,8.0,7,No,,,57.42560735
19994,Mandera,Mandera,1250.0,3.0,5,No,,,57.42560735
19995,Siaya,Homa Bay,1251.0,4.0,1,Yes,"Land Reclamation, Clearance etc",1500.0,1169.604209
19996,Siaya,Siaya,1251.0,3.0,2,No,,,1169.604209
19997,Siaya,Siaya,1251.0,8.0,5,Yes,Labour Cost,500.0,1169.604209
19998,Siaya,Siaya,1251.0,6.0,1,No,,,1169.604209
19999,Siaya,Homa Bay,1251.0,4.0,1,Yes,Purchase of Small Farm Implements,380.0,1169.604209
20000,Siaya,Siaya,1251.0,8.0,5,Yes,Tractor/Oxen Plough,2000.0,1169.604209
20001,Siaya,Siaya,1251.0,10.0,1,No,,,1169.604209
20002,Siaya,Homa Bay,1251.0,4.0,1,Yes,Labour Cost,3000.0,1169.604209
