,county,couty,clid,hhid,hhsize,k01,k02,k03,k04,k05,k5x,k06,k07,k08,k09,k10,k11,k12,k13a,k13b,k14,k15,k16,k17_su,k17_sp,k17_dr,k18_1,k18_2,k19,weight
22728,Kitui,Kitui,2089.0,2.0,13,Yes,2.0,5.0,Kitui  ,1.0,Operated,0.25,Yes,Title,Freehold,,,19000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,322.6622389
22729,Kitui,Kitui,2089.0,9.0,3,Yes,1.0,1.0,Kitui  ,1.0,Operated,0.125,Yes,None,Freehold,,,60000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,322.6622389
22730,Kitui,Kitui,2089.0,7.0,3,Yes,1.0,2.0,Kitui  ,1.0,Operated,0.125,Yes,None,Freehold,,,15000.0,No,0.0,No,,,,,,None,None,,322.6622389
22731,Kitui,Kitui,2089.0,2.0,13,Yes,3.0,5.0,Kitui  ,1.0,Operated,0.4000000059604645,Yes,None,Freehold,,,36000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,322.6622389
22732,Kitui,Kitui,2089.0,6.0,2,Yes,1.0,2.0,Kitui  ,1.0,Operated,2.4700000286102295,Yes,None,Freehold,,,50000.0,No,0.0,No,,,,,,None,None,,322.6622389
22733,Kitui,Kitui,2089.0,7.0,3,Yes,2.0,2.0,Kitui  ,1.0,Operated,4.699999809265137,Yes,None,Freehold,,,120000.0,No,0.0,No,,,,,,None,None,,322.6622389
22734,Kitui,Kitui,2089.0,8.0,7,Yes,1.0,3.0,Kitui  ,2.0,Operated,4.925000190734863,No,,,Renting,2000.0,493000.0,No,0.0,No,,,,,,None,None,,322.6622389
22735,Kitui,Kitui,2089.0,8.0,7,Yes,2.0,3.0,Kitui  ,2.0,Operated,4.900000095367432,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,322.6622389
22736,Kitui,Kitui,2089.0,3.0,6,Yes,1.0,1.0,Kitui  ,1.0,Operated,0.25,Yes,None,Freehold,,,23000.0,No,0.0,No,,,,,,Inorganic,Organic,Private stockists,322.6622389
22737,Kitui,Kitui,2089.0,5.0,8,Yes,1.0,1.0,Kitui  ,1.0,Operated,0.125,Yes,None,Freehold,,,25000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,322.6622389
22738,Kitui,Kitui,2089.0,2.0,13,Yes,1.0,5.0,Kitui  ,1.0,Operated,0.25,Yes,Title,Freehold,,,19000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,322.6622389
22739,Kitui,Kitui,2089.0,4.0,4,Yes,2.0,2.0,Kitui  ,1.0,Operated,0.5,Yes,None,Freehold,,,40000.0,No,0.0,No,,,,,,Inorganic,Organic,Private stockists,322.6622389
22740,Marsabit,Marsabit,2090.0,3.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,126.0078667
22741,Marsabit,Marsabit,2090.0,2.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,126.0078667
22742,Marsabit,Marsabit,2090.0,1.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,126.0078667
22743,Marsabit,Marsabit,2090.0,5.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,126.0078667
22744,Marsabit,Marsabit,2090.0,4.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,126.0078667
22745,Narok,Narok,2091.0,1.0,3,Yes,1.0,1.0,Narok  ,94.0,Not operated,,,,,,,,,,,,,,,,,,,334.1200816
22746,Narok,Narok,2091.0,8.0,9,Yes,1.0,4.0,Narok  ,1.0,Operated,3.0,Yes,Title,Freehold,,,240000.0,No,0.0,No,,,,,,None,,,334.1200816
22747,Narok,Narok,2091.0,4.0,6,Yes,1.0,2.0,Narok  ,1.0,Operated,2.0,Yes,None,Freehold,,,150000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,334.1200816
22748,Narok,Narok,2091.0,8.0,9,Yes,3.0,4.0,Narok  ,1.0,Operated,0.5,Yes,Title,Freehold,,,40000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,334.1200816
22749,Narok,Narok,2091.0,3.0,7,Yes,1.0,3.0,Narok  ,2.0,Operated,0.5,No,,,Renting,5000.0,50000.0,No,0.0,No,,,,,,None,,,334.1200816
22750,Narok,Narok,2091.0,5.0,7,Yes,1.0,2.0,Narok  ,2.0,Operated,1.0,Yes,Title,Freehold,,,135000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,334.1200816
22751,Narok,Narok,2091.0,4.0,6,Yes,2.0,2.0,Narok  ,1.0,Operated,1.0,Yes,None,Freehold,,,300000.0,No,0.0,No,,,,,,None,,,334.1200816
22752,Narok,Narok,2091.0,5.0,7,Yes,2.0,2.0,Narok  ,2.0,Operated,3.0,Yes,Title,Freehold,,,200000.0,No,0.0,No,,,,,,None,,,334.1200816
22753,Narok,Narok,2091.0,3.0,7,Yes,2.0,3.0,Narok  ,2.0,Operated,0.75,Yes,None,Freehold,,,50000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,334.1200816
22754,Narok,Narok,2091.0,6.0,3,Yes,2.0,2.0,Narok  ,2.0,Operated,0.25,,Title,Freehold,,,38000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,334.1200816
